监测时间,地点,SO2监测浓度(μg/m³),NO2监测浓度(μg/m³),PM10监测浓度(μg/m³),PM2.5监测浓度(μg/m³),O3监测浓度(μg/m³),CO监测浓度(mg/m³),温度(℃),湿度(%),大气压(mBar),风速(m/s),风向(°)
2019/4/26,监测点C,8.652173913043478,29.347826086956523,44.08695652173913,25.043478260869566,65.95652173913044,0.7337826086956521,27.534782608695654,0,1004.3000000000001,1.4391304347826084,
2019/4/27,监测点C,8.565217391304348,22.956521739130434,11.347826086956522,6.666666666666667,58.56521739130435,0.6225652173913043,21.61304347826087,0,1007.2304347826083,1.4652173913043474,
2019/4/28,监测点C,9.130434782608695,37.52173913043478,30.217391304347824,21.17391304347826,26.17391304347826,0.9473478260869564,22.89565217391304,0,1007.4521739130437,0.9217391304347827,
2019/4/29,监测点C,8.956521739130435,44.56521739130435,58.43478260869565,36.73913043478261,36.30434782608695,1.2443478260869563,25.5,0,1004.8260869565219,0.8086956521739129,
2019/4/30,监测点C,9.565217391304348,30.434782608695652,22.608695652173914,10.0,41.130434782608695,0.7562173913043478,23.830434782608698,0,1002.3521739130435,1.4217391304347828,
2019/5/1,监测点C,7.739130434782608,12.521739130434783,19.217391304347824,12.0,66.78260869565217,0.7759999999999999,21.991304347826084,0,1005.282608695652,2.347826086956522,
2019/5/2,监测点C,9.73913043478261,23.608695652173914,30.0,22.695652173913043,47.26086956521739,0.8117826086956521,20.743478260869562,0,1007.7565217391303,1.2869565217391306,
2019/5/3,监测点C,9.869565217391305,28.26086956521739,37.08695652173913,25.869565217391305,48.21739130434783,0.7693478260869564,22.547826086956523,0,1009.008695652174,1.0260869565217392,
2019/5/4,监测点C,9.478260869565217,41.56521739130435,52.65217391304348,41.65217391304348,38.47826086956522,0.8616086956521739,21.375,0,1008.9499999999999,0.7937500000000001,
2019/5/5,监测点C,7.375,25.3125,10.5,2.6875,44.3125,0.7068125000000001,19.307692307692307,0,1003.7692307692307,1.2615384615384617,
2019/5/6,监测点C,7.826086956521739,27.043478260869566,13.173913043478262,9.130434782608695,30.82608695652174,0.7878260869565219,20.02173913043478,0,1003.9565217391306,0.9913043478260868,
2019/5/7,监测点C,8.695652173913043,18.434782608695652,15.818181818181818,10.434782608695652,47.82608695652174,0.5876956521739131,20.9,0,1005.1565217391307,1.517391304347826,
2019/5/8,监测点C,8.26086956521739,30.52173913043478,15.26086956521739,11.26086956521739,19.391304347826086,0.7808695652173911,19.469565217391306,0,1004.5173913043479,0.9391304347826087,
2019/5/9,监测点C,8.347826086956522,22.52173913043478,20.47826086956522,15.73913043478261,35.65217391304348,0.7107826086956521,22.504347826086953,0,1003.3956521739128,1.0956521739130434,
2019/5/10,监测点C,9.043478260869565,26.217391304347824,41.52173913043478,25.565217391304348,49.43478260869565,0.8272173913043478,25.478260869565222,0,1004.4130434782609,0.9434782608695653,
2019/5/11,监测点C,12.043478260869565,40.56521739130435,83.52173913043478,62.608695652173914,82.69565217391305,1.0075652173913043,27.378260869565214,0,1005.5043478260869,0.9652173913043479,
2019/5/12,监测点C,15.173913043478262,39.34782608695652,94.69565217391305,57.869565217391305,120.47826086956522,0.8793913043478262,27.90869565217391,0,1005.0913043478262,1.1478260869565216,
2019/5/13,监测点C,15.826086956521738,37.91304347826087,64.0,34.34782608695652,78.3913043478261,0.6941739130434782,28.817391304347826,0,1004.2565217391307,1.0695652173913042,
2019/5/14,监测点C,10.782608695652174,32.391304347826086,60.95652173913044,49.391304347826086,70.82608695652173,0.6052173913043479,28.721739130434784,0,1003.286956521739,1.2608695652173916,
2019/5/15,监测点C,11.31578947368421,29.36842105263158,47.1578947368421,28.42105263157895,47.05263157894737,0.5334736842105263,28.773684210526323,0,1003.0578947368421,1.3631578947368421,
2019/5/16,监测点C,6.714285714285714,25.952380952380953,46.57142857142857,25.095238095238095,52.095238095238095,0.590952380952381,30.05714285714286,0,1000.452380952381,1.2142857142857144,
2019/5/17,监测点C,7.130434782608695,26.565217391304348,42.43478260869565,26.043478260869566,50.56521739130435,0.595304347826087,28.795652173913048,0,999.2,1.2739130434782608,
2019/5/18,监测点C,8.695652173913043,32.34782608695652,59.391304347826086,39.43478260869565,71.21739130434783,0.5954347826086955,30.134782608695648,0,998.3434782608696,1.282608695652174,
2019/5/19,监测点C,6.434782608695652,23.565217391304348,51.17391304347826,23.91304347826087,71.04347826086956,0.40321739130434786,31.54782608695652,0,1000.1260869565219,1.6260869565217393,
2019/5/20,监测点C,5.304347826086956,18.652173913043477,19.136363636363637,8.695652173913043,54.78260869565217,0.5121304347826089,27.339130434782607,0,1003.0608695652176,1.9913043478260868,
2019/5/21,监测点C,7.0,16.73913043478261,38.21739130434783,32.52173913043478,69.34782608695652,0.5133913043478262,26.24782608695652,0,1005.1782608695653,1.4695652173913043,
2019/5/22,监测点C,5.869565217391305,37.47826086956522,49.95652173913044,64.08695652173913,37.08695652173913,0.7268260869565218,24.25217391304347,0,1004.3304347826087,1.026086956521739,
2019/5/23,监测点C,5.956521739130435,26.73913043478261,32.73913043478261,13.73913043478261,24.0,0.8645652173913041,24.795652173913048,0,1004.6086956521737,1.1434782608695655,
2019/5/24,监测点C,5.636363636363637,32.81818181818182,41.81818181818182,35.0,49.45454545454545,0.8832727272727272,25.41818181818182,0,1004.4863636363635,1.1863636363636365,
2019/5/25,监测点C,5.913043478260869,42.130434782608695,45.0,32.69565217391305,37.30434782608695,0.911782608695652,25.8695652173913,0,1002.9826086956523,0.8869565217391304,
2019/5/26,监测点C,5.869565217391305,32.391304347826086,26.0,16.565217391304348,44.869565217391305,0.6914782608695653,26.63478260869566,0,1001.3782608695652,0.9565217391304348,
2019/5/27,监测点C,6.086956521739131,37.91304347826087,29.26086956521739,20.652173913043477,36.47826086956522,0.7867826086956522,26.386956521739133,0,1002.0391304347828,0.9391304347826087,
2019/5/28,监测点C,6.869565217391305,32.130434782608695,31.82608695652174,19.782608695652176,44.04347826086956,0.7450000000000001,27.165217391304346,0,1002.9304347826088,1.0521739130434782,
2019/5/29,监测点C,6.434782608695652,19.391304347826086,28.391304347826086,11.391304347826088,56.65217391304348,0.7909565217391303,25.769565217391307,0,1004.1826086956519,1.760869565217391,
2019/5/30,监测点C,5.391304347826087,28.391304347826086,28.347826086956523,20.47826086956522,41.82608695652174,0.6636086956521737,24.08695652173913,0,1004.2086956521739,1.0782608695652174,
2019/5/31,监测点C,6.478260869565218,37.65217391304348,39.130434782608695,28.130434782608695,55.47826086956522,0.7972173913043479,25.31739130434783,0,1002.7521739130436,0.8521739130434781,
2019/6/1,监测点C,5.913043478260869,33.21739130434783,29.217391304347824,19.869565217391305,38.65217391304348,0.7688260869565215,25.765217391304343,0,1001.1869565217393,0.8130434782608695,
2019/6/2,监测点C,8.347826086956522,33.04347826086956,30.227272727272727,17.782608695652176,29.043478260869566,0.6332608695652173,25.4,0,1000.6608695652172,0.9478260869565218,
2019/6/3,监测点C,8.391304347826088,28.043478260869566,29.782608695652176,17.73913043478261,48.30434782608695,0.7229565217391304,27.65652173913044,0,1000.6652173913045,0.9695652173913042,
2019/6/4,监测点C,7.478260869565218,30.304347826086957,47.30434782608695,29.82608695652174,67.17391304347827,0.633304347826087,28.295652173913037,0,1002.5695652173914,1.4173913043478261,
2019/6/5,监测点C,6.826086956521739,31.652173913043477,26.391304347826086,11.478260869565217,27.91304347826087,0.6103913043478262,25.58695652173913,0,1003.4826086956523,1.2130434782608694,
2019/6/6,监测点C,7.739130434782608,38.0,41.17391304347826,24.47826086956522,26.17391304347826,0.846826086956522,26.778260869565216,0,1003.8913043478259,1.1956521739130435,
2019/6/7,监测点C,8.478260869565217,28.08695652173913,34.391304347826086,18.26086956521739,43.21739130434783,0.6422608695652173,29.960869565217397,0,1003.8565217391306,1.3956521739130432,
2019/6/8,监测点C,8.869565217391305,19.869565217391305,28.391304347826086,10.73913043478261,49.69565217391305,0.44869565217391305,30.71739130434783,0,1002.0217391304348,1.7739130434782608,
2019/6/9,监测点C,12.043478260869565,32.43478260869565,33.30434782608695,16.347826086956523,42.47826086956522,0.4644347826086956,30.33478260869565,0,998.8913043478259,1.6434782608695655,
2019/6/10,监测点C,10.521739130434783,26.52173913043478,31.130434782608695,18.17391304347826,33.08695652173913,0.5102173913043478,29.13478260869566,0,996.9217391304352,1.4608695652173913,
2019/6/11,监测点C,7.565217391304348,32.17391304347826,29.52173913043478,14.043478260869565,30.652173913043477,0.6320869565217392,26.3695652173913,0,998.7434782608697,1.039130434782609,
2019/6/12,监测点C,7.478260869565218,29.73913043478261,31.52173913043478,16.565217391304348,55.0,0.6343043478260869,26.039130434782614,0,999.4869565217392,0.9956521739130436,
2019/6/13,监测点C,7.695652173913044,36.26086956521739,34.130434782608695,22.73913043478261,35.95652173913044,0.7715217391304346,26.626086956521743,0,996.7260869565217,1.2869565217391306,
2019/6/14,监测点C,5.304347826086956,15.521739130434783,19.47826086956522,8.347826086956522,84.3913043478261,0.6120434782608697,28.152173913043477,0,997.9608695652173,1.5956521739130436,
2019/6/15,监测点C,6.521739130434782,18.0,32.91304347826087,19.652173913043477,93.8695652173913,0.5305217391304349,28.747826086956525,0,999.8652173913042,1.2782608695652173,
2019/6/16,监测点C,7.695652173913044,24.652173913043477,49.82608695652174,28.652173913043477,85.65217391304348,0.5783913043478259,28.71739130434783,0,1000.508695652174,1.5521739130434784,
2019/6/17,监测点C,7.913043478260869,22.73913043478261,48.0,23.608695652173914,84.26086956521739,0.5460434782608695,29.295652173913048,0,1001.804347826087,1.3739130434782612,
2019/6/18,监测点C,6.826086956521739,22.652173913043477,24.08695652173913,16.652173913043477,52.65217391304348,0.5120869565217392,28.956521739130434,0,1002.2173913043479,1.5956521739130434,
2019/6/19,监测点C,10.73913043478261,28.782608695652176,34.95652173913044,18.304347826086957,49.91304347826087,0.5517826086956521,29.969565217391303,0,1001.9608695652173,1.1391304347826086,
2019/6/20,监测点C,9.0,22.956521739130434,32.91304347826087,15.347826086956522,40.04347826086956,0.5261304347826087,30.14782608695652,0,1000.7739130434783,1.6956521739130435,
2019/6/21,监测点C,10.130434782608695,20.52173913043478,34.95652173913044,19.217391304347824,50.78260869565217,0.46595652173913044,31.504347826086956,0,999.4043478260868,1.7739130434782608,
2019/6/22,监测点C,10.478260869565217,20.82608695652174,37.52173913043478,17.565217391304348,52.08695652173913,0.476217391304348,31.743478260869562,0,998.1000000000001,1.8608695652173914,
2019/6/23,监测点C,10.217391304347826,19.695652173913043,30.956521739130434,13.347826086956522,38.34782608695652,0.48395652173913045,29.43913043478261,0,998.3956521739132,1.6304347826086956,
2019/6/24,监测点C,6.3478260869565215,20.91304347826087,14.08695652173913,7.3478260869565215,33.04347826086956,0.540304347826087,24.652173913043477,0,1000.3782608695651,1.3782608695652174,
2019/6/25,监测点C,9.956521739130435,32.608695652173914,43.130434782608695,29.391304347826086,72.6086956521739,0.7159130434782609,27.139130434782604,0,1000.9826086956524,0.8826086956521739,
2019/6/26,监测点C,6.739130434782608,21.47826086956522,29.347826086956523,22.608695652173914,75.47826086956522,0.7044347826086957,26.834782608695658,0,998.2913043478261,1.2391304347826086,
2019/6/27,监测点C,8.304347826086957,31.347826086956523,52.04347826086956,30.956521739130434,69.43478260869566,0.7756086956521738,30.269565217391307,0,995.5608695652176,1.1695652173913043,
2019/6/28,监测点C,8.521739130434783,30.130434782608695,42.91304347826087,21.956521739130434,69.82608695652173,0.5888695652173912,31.721739130434784,0,995.4695652173914,1.3,
2019/6/29,监测点C,9.08695652173913,26.130434782608695,44.34782608695652,23.17391304347826,73.73913043478261,0.536304347826087,31.97826086956522,0,995.5782608695652,1.4086956521739133,
2019/6/30,监测点C,9.652173913043478,30.52173913043478,52.869565217391305,28.391304347826086,77.1304347826087,0.5641304347826087,31.83913043478261,0,995.926086956522,1.5304347826086957,
2019/7/1,监测点C,5.913043478260869,20.869565217391305,33.30434782608695,19.08695652173913,70.1304347826087,0.4858260869565218,31.756521739130434,0,996.4782608695652,1.5086956521739128,
2019/7/2,监测点C,6.173913043478261,19.652173913043477,18.52173913043478,9.217391304347826,51.52173913043478,0.49034782608695654,29.91304347826087,0,996.5086956521737,1.4608695652173913,
2019/7/3,监测点C,6.3478260869565215,20.08695652173913,19.47826086956522,11.173913043478262,45.08695652173913,0.47073913043478255,28.826086956521735,0,997.9043478260872,2.0304347826086957,
2019/7/4,监测点C,6.391304347826087,25.73913043478261,26.565217391304348,14.26086956521739,54.30434782608695,0.4782173913043479,29.504347826086956,0,1000.004347826087,1.7,
2019/7/5,监测点C,13.695652173913043,27.17391304347826,39.69565217391305,16.956521739130434,48.04347826086956,0.5056521739130434,30.200000000000006,0,998.8304347826087,1.4565217391304348,
2019/7/6,监测点C,9.608695652173912,24.608695652173914,38.69565217391305,20.0,54.95652173913044,0.49430434782608695,30.917391304347824,0,996.8304347826089,1.71304347826087,
2019/7/7,监测点C,6.608695652173913,23.73913043478261,31.347826086956523,18.17391304347826,50.78260869565217,0.5093478260869565,29.73478260869565,0,997.6869565217393,1.7652173913043476,
2019/7/8,监测点C,7.434782608695652,24.956521739130434,36.04347826086956,17.130434782608695,48.21739130434783,0.5222608695652174,30.221739130434777,0,998.7913043478261,1.5869565217391304,
2019/7/9,监测点C,6.695652173913044,22.91304347826087,34.43478260869565,14.565217391304348,42.130434782608695,0.5443478260869565,29.2695652173913,0,996.7130434782608,1.7999999999999996,
2019/7/10,监测点C,5.826086956521739,21.91304347826087,16.608695652173914,6.782608695652174,48.0,0.6591739130434784,26.295652173913048,0,998.0391304347824,1.2260869565217392,
2019/7/11,监测点C,5.956521739130435,27.217391304347824,30.52173913043478,17.782608695652176,48.17391304347826,0.7138695652173913,26.504347826086963,0,1001.5130434782608,0.9913043478260868,
2019/7/12,监测点C,6.6521739130434785,29.652173913043477,36.69565217391305,20.869565217391305,45.47826086956522,0.5556521739130436,28.191304347826087,0,1000.7956521739131,1.4434782608695653,
2019/7/13,监测点C,7.565217391304348,25.565217391304348,44.95652173913044,22.17391304347826,48.04347826086956,0.5437826086956521,29.79565217391305,0,998.7217391304349,1.3869565217391306,
2019/7/14,监测点C,7.6521739130434785,23.043478260869566,43.130434782608695,23.0,54.52173913043478,0.5,29.952173913043474,0,997.2173913043479,1.6173913043478259,
2019/7/15,监测点C,6.391304347826087,29.91304347826087,42.34782608695652,20.608695652173914,70.26086956521739,0.5804347826086955,29.756521739130438,0,998.5478260869567,1.3217391304347823,
2019/7/16,监测点C,10.173913043478262,25.73913043478261,48.43478260869565,25.73913043478261,65.52173913043478,0.5537826086956522,31.3,0,999.4608695652172,1.065217391304348,
2019/7/17,监测点C,5.826086956521739,26.73913043478261,66.52173913043478,39.65217391304348,92.91304347826087,0.5493478260869564,32.37391304347826,0,996.8217391304348,1.1347826086956523,
2019/7/18,监测点C,5.565217391304348,29.956521739130434,51.04347826086956,29.391304347826086,46.30434782608695,0.667,31.95217391304348,0,993.7782608695651,1.2782608695652173,
2019/7/19,监测点C,6.913043478260869,31.0,46.04347826086956,25.47826086956522,43.08695652173913,0.9017391304347827,30.36521739130435,0,995.3130434782607,1.391304347826087,
2019/7/20,监测点C,8.26086956521739,31.347826086956523,51.47826086956522,32.26086956521739,59.0,51782.28425,29.26086956521739,0,999.0608695652171,1.2956521739130435,
2019/7/21,监测点C,10.478260869565217,32.30434782608695,38.608695652173914,23.47826086956522,57.04347826086956,0.49417391304347824,28.739130434782613,0,1000.5,1.5260869565217392,
2019/7/22,监测点C,9.478260869565217,40.34782608695652,45.34782608695652,28.956521739130434,57.04347826086956,0.5203913043478261,28.539130434782614,0,999.8478260869564,1.4739130434782608,
2019/7/23,监测点C,7.260869565217392,39.391304347826086,30.869565217391305,18.434782608695652,35.0,0.5412173913043479,27.11304347826087,0,999.7913043478263,1.1391304347826086,
2019/7/24,监测点C,7.260869565217392,35.0,33.608695652173914,18.0,46.0,0.643076923076923,28.869565217391305,0,1000.9434782608697,1.191304347826087,
2019/7/25,监测点C,7.869565217391305,34.130434782608695,66.8695652173913,21.304347826086957,71.47826086956522,0.4289565217391304,30.021739130434778,0,1002.2130434782608,1.0782608695652174,
2019/7/26,监测点C,15.173913043478262,29.82608695652174,45.04347826086956,22.304347826086957,62.130434782608695,0.5529565217391305,31.452173913043477,0,1001.0652173913044,1.382608695652174,
2019/7/27,监测点C,12.869565217391305,26.347826086956523,43.17391304347826,21.73913043478261,64.91304347826087,0.541913043478261,31.717391304347817,0,999.8347826086957,1.452173913043478,
2019/7/28,监测点C,12.217391304347826,29.869565217391305,50.04347826086956,24.82608695652174,60.47826086956522,0.5702608695652175,31.273913043478263,0,1000.491304347826,1.5956521739130434,
2019/7/29,监测点C,8.0,24.17391304347826,31.869565217391305,16.608695652173914,54.69565217391305,0.509695652173913,29.573913043478264,0,1001.6652173913043,1.621739130434783,
2019/7/30,监测点C,5.521739130434782,17.26086956521739,17.391304347826086,7.956521739130435,31.782608695652176,0.4883478260869564,29.369565217391305,0,1000.4130434782609,1.817391304347826,
2019/7/31,监测点C,5.6521739130434785,17.52173913043478,18.956521739130434,8.304347826086957,29.0,0.49999999999999994,29.495652173913047,0,998.8434782608696,2.365217391304348,
2019/8/1,监测点C,5.043478260869565,13.695652173913043,13.608695652173912,7.913043478260869,35.82608695652174,0.46099999999999997,27.86086956521739,0,996.0826086956521,3.152173913043479,
2019/8/2,监测点C,5.086956521739131,14.956521739130435,13.608695652173912,11.869565217391305,32.869565217391305,0.40804347826086956,26.991304347826095,0,996.3565217391304,3.1000000000000005,
2019/8/3,监测点C,5.434782608695652,17.0,14.608695652173912,9.26086956521739,32.130434782608695,0.42169565217391314,27.37391304347826,0,997.6434782608696,1.88695652173913,
2019/8/4,监测点C,5.695652173913044,18.695652173913043,24.869565217391305,12.521739130434783,55.56521739130435,0.43252173913043473,29.06086956521739,0,997.7173913043479,1.191304347826087,
2019/8/5,监测点C,5.739130434782608,22.130434782608695,38.91304347826087,18.695652173913043,77.56521739130434,0.5194347826086956,30.791304347826088,0,997.6956521739132,1.2173913043478262,
2019/8/6,监测点C,7.695652173913044,36.869565217391305,70.0,42.391304347826086,75.08695652173913,0.6978695652173912,31.160869565217393,0,997.295652173913,1.2130434782608697,
2019/8/7,监测点C,6.478260869565218,23.26086956521739,48.391304347826086,29.91304347826087,94.6086956521739,0.5601304347826087,30.565217391304344,0,995.6913043478264,1.434782608695652,
2019/8/8,监测点C,7.043478260869565,27.0,40.0,21.73913043478261,62.73913043478261,0.5718695652173913,31.113043478260867,0,993.7043478260872,1.317391304347826,
2019/8/9,监测点C,6.956521739130435,20.956521739130434,40.91304347826087,22.695652173913043,63.34782608695652,0.5151304347826088,33.11739130434783,0,992.317391304348,1.3043478260869563,
2019/8/10,监测点C,8.08695652173913,28.391304347826086,56.65217391304348,33.65217391304348,58.78260869565217,0.6022608695652174,33.04782608695651,0,992.4260869565217,1.4173913043478261,
2019/8/11,监测点C,13.956521739130435,31.565217391304348,60.21739130434783,34.73913043478261,50.43478260869565,0.640695652173913,31.76521739130435,0,994.3608695652175,1.4478260869565218,
2019/8/12,监测点C,10.0,23.217391304347824,43.21739130434783,24.043478260869566,57.04347826086956,0.5435652173913043,31.33478260869565,0,995.491304347826,1.7347826086956522,
2019/8/13,监测点C,5.739130434782608,18.17391304347826,30.565217391304348,18.608695652173914,70.91304347826087,0.5410434782608696,30.06086956521739,0,995.821739130435,1.2956521739130433,
2019/8/14,监测点C,7.521739130434782,28.26086956521739,47.17391304347826,18.91304347826087,62.130434782608695,0.6268695652173913,30.430434782608685,0,996.2565217391304,1.28695652173913,
2019/8/15,监测点C,6.3478260869565215,21.695652173913043,34.69565217391305,21.91304347826087,81.26086956521739,0.5672173913043477,29.126086956521743,0,996.1782608695653,1.4000000000000001,
2019/8/16,监测点C,10.473684210526315,27.894736842105264,49.10526315789474,28.263157894736842,61.63157894736842,0.6061052631578947,30.24210526315789,0,996.7684210526317,1.4210526315789473,
2019/8/17,监测点C,6.0,26.85,45.76190476190476,25.285714285714285,70.47619047619048,0.7164761904761904,30.452380952380945,0,998.5999999999999,1.2952380952380953,
2019/8/19,监测点C,5.956521739130435,27.136363636363637,45.08695652173913,25.0,68.6086956521739,0.7289565217391304,30.321739130434775,0,998.7217391304347,1.2869565217391306,
2019/8/20,监测点C,5.764705882352941,21.176470588235293,39.294117647058826,21.764705882352942,70.70588235294117,0.6711176470588235,30.417647058823537,0,999.4411764705883,1.5470588235294118,
2019/8/21,监测点C,8.521739130434783,27.52173913043478,55.17391304347826,26.304347826086957,84.08695652173913,0.690217391304348,30.999999999999996,0,1000.6217391304345,1.2304347826086952,
2019/8/22,监测点C,11.173913043478262,30.782608695652176,79.08695652173913,48.52173913043478,113.21739130434783,0.7406521739130436,31.26086956521739,0,1000.908695652174,1.4913043478260872,
2019/8/23,监测点C,9.043478260869565,28.73913043478261,62.0,36.91304347826087,86.08695652173913,0.6301739130434783,30.343478260869563,0,1001.4347826086959,1.4434782608695653,
2019/8/24,监测点C,7.956521739130435,30.91304347826087,65.21739130434783,41.17391304347826,62.391304347826086,0.7193478260869566,31.826086956521745,0,998.5434782608698,1.4173913043478261,
2019/8/25,监测点C,7.478260869565218,22.0,57.63636363636363,32.869565217391305,79.04347826086956,0.6979565217391304,30.204347826086963,0,994.7260869565216,1.869565217391304,
2019/8/26,监测点C,5.826086956521739,18.91304347826087,22.434782608695652,18.73913043478261,66.82608695652173,0.6013478260869565,25.26086956521739,0,998.5608695652173,1.8608695652173912,
2019/8/27,监测点C,7.391304347826087,20.08695652173913,28.26086956521739,14.043478260869565,61.78260869565217,0.5095652173913043,29.678260869565225,0,1002.6000000000001,1.539130434782609,
2019/8/28,监测点C,6.3478260869565215,21.91304347826087,37.130434782608695,16.608695652173914,55.47826086956522,0.6078695652173913,31.865217391304352,0,1001.7695652173915,1.182608695652174,
2019/8/29,监测点C,8.608695652173912,22.91304347826087,41.47826086956522,21.043478260869566,53.78260869565217,0.5651739130434783,31.278260869565226,0,1000.1565217391305,1.4478260869565216,
2019/8/30,监测点C,6.565217391304348,17.130434782608695,18.565217391304348,7.608695652173913,24.869565217391305,0.49795652173913046,27.19565217391305,0,1002.3739130434784,1.3304347826086957,
2019/8/31,监测点C,8.26086956521739,16.0,26.0,12.478260869565217,42.04347826086956,0.5266521739130435,28.300000000000004,0,1002.8652173913044,1.7217391304347827,
2019/9/1,监测点C,7.217391304347826,15.130434782608695,24.47826086956522,11.695652173913043,49.43478260869565,0.5166086956521739,28.391304347826082,0,1002.6913043478262,1.708695652173913,
2019/9/2,监测点C,6.739130434782608,14.130434782608695,19.47826086956522,10.217391304347826,39.82608695652174,0.5274347826086957,27.621739130434776,0,1003.3304347826087,2.117391304347826,
2019/9/3,监测点C,7.086956521739131,14.91304347826087,25.304347826086957,13.73913043478261,49.26086956521739,0.5952608695652174,28.73478260869565,0,1002.1391304347826,2.2695652173913037,
2019/9/4,监测点C,8.043478260869565,16.47826086956522,30.347826086956523,14.652173913043478,54.21739130434783,0.5634782608695652,29.717391304347824,0,999.8217391304348,2.1695652173913045,
2019/9/5,监测点C,8.217391304347826,19.52173913043478,41.69565217391305,22.043478260869566,42.82608695652174,0.5859130434782608,29.48260869565217,0,998.3826086956522,1.665217391304348,
2019/9/6,监测点C,5.956521739130435,23.91304347826087,30.818181818181817,15.565217391304348,49.30434782608695,0.5775217391304348,28.817391304347826,0,997.6086956521741,1.0956521739130436,
2019/9/7,监测点C,7.565217391304348,30.217391304347824,47.08695652173913,23.304347826086957,70.43478260869566,0.6891304347826087,30.59130434782608,0,998.3999999999999,1.056521739130435,
2019/9/8,监测点C,8.782608695652174,30.608695652173914,67.04347826086956,40.17391304347826,92.3913043478261,0.7475217391304347,31.42173913043479,0,998.9869565217393,1.3130434782608693,
2019/9/9,监测点C,12.869565217391305,36.30434782608695,83.47826086956522,52.52173913043478,115.26086956521739,0.7882608695652173,31.08695652173913,0,999.9043478260871,1.2173913043478262,
2019/9/10,监测点C,9.0,39.26086956521739,56.21739130434783,29.347826086956523,90.82608695652173,0.6489130434782608,31.291304347826085,0,1002.9521739130433,1.317391304347826,
2019/9/11,监测点C,9.347826086956522,35.91304347826087,66.26086956521739,36.30434782608695,115.34782608695652,0.6801304347826087,31.23913043478261,0,1005.9782608695654,1.2956521739130433,
2019/9/12,监测点C,9.73913043478261,31.434782608695652,72.82608695652173,43.82608695652174,101.52173913043478,0.736391304347826,31.639130434782604,0,1004.7130434782609,1.2956521739130433,
2019/9/13,监测点C,9.217391304347826,23.652173913043477,71.69565217391305,47.78260869565217,95.47826086956522,0.6398260869565218,31.7304347826087,0,1002.6608695652176,1.5,
2019/9/14,监测点C,7.869565217391305,27.217391304347824,42.26086956521739,28.565217391304348,58.26086956521739,0.6328695652173912,29.500000000000004,0,1002.9173913043476,1.2260869565217392,
2019/9/15,监测点C,6.565217391304348,24.0,27.681818181818183,14.434782608695652,75.73913043478261,0.6004347826086956,28.460869565217397,0,1003.5043478260869,1.334782608695652,
2019/9/16,监测点C,9.304347826086957,33.95652173913044,48.78260869565217,28.043478260869566,76.56521739130434,0.7103043478260868,29.960869565217394,0,1002.4956521739131,1.2173913043478262,
2019/9/17,监测点C,9.0,33.56521739130435,54.73913043478261,35.82608695652174,71.47826086956522,0.8091304347826087,30.669565217391302,0,1003.7478260869566,1.1304347826086956,
2019/9/18,监测点C,12.956521739130435,32.30434782608695,62.30434782608695,34.43478260869565,79.1304347826087,0.7825217391304347,31.02608695652174,0,1005.9478260869563,1.9608695652173913,
2019/9/19,监测点C,7.086956521739131,17.652173913043477,52.95652173913044,26.73913043478261,105.04347826086956,0.5990434782608697,29.539130434782606,0,1007.0304347826087,2.5478260869565217,
